date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:16:26	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2012%20Nov%202021%2020:46:50%20GMT	https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.7)
22:16:26	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20Nov%202021%2020:46:50%20GMT	https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.7)
22:16:26	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20Nov%202021%2020:46:50%20GMT	https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.7)
22:16:26	78196/78196	---M--	200	added ('OK')	font/woff2	date:Fri,%2012%20Nov%202021%2020:46:50%20GMT	https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.7)
22:16:27	101652/101652	---M--	200	added ('OK')	font/woff	date:Fri,%2012%20Nov%202021%2020:46:50%20GMT	https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.7)
22:16:27	202744/202744	---M--	200	added ('OK')	font/ttf	date:Fri,%2012%20Nov%202021%2020:46:50%20GMT	https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.7)
22:16:27	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2012%20Nov%202021%2020:46:50%20GMT	https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://www.imperorp.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.7)
22:16:28	40842/40842	---MCZ	200	added ('OK')	text/css	date:Fri,%2024%20Dec%202021%2013:54:13%20GMT	https://www.imperorp.com/wp-content/uploads/elementor/css/post-12308.css?ver=1640354053	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/elementor/css/post-1230873a2.css	(from https://www.imperorp.com/staff/)
22:16:28	30306/30306	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2021:16:30%20GMT	https://www.imperorp.com/wp-json/wp/v2/pages/12308	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/wp/v2/pages/12308.json	(from https://www.imperorp.com/staff/)
22:16:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Mar%202022%2021:16:32%20GMT	https://www.imperorp.com/?p=12308	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/index1d9a.html	(from https://www.imperorp.com/staff/)
22:16:30	2312/2312	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2021:16:32%20GMT	https://www.imperorp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.imperorp.com%2Fstaff%2F	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/oembed/1.0/embed5430.json	(from https://www.imperorp.com/staff/)
22:16:30	2382/2382	---MC-	200	added ('OK')	text/xml	date:Tue,%2001%20Mar%202022%2021:16:32%20GMT	https://www.imperorp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.imperorp.com%2Fstaff%2F&format=xml	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/oembed/1.0/embedcd28	(from https://www.imperorp.com/staff/)
22:16:30	32469/32469	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/ninjo_logo_Nvf2.png	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/ninjo_logo_Nvf2.png	(from https://www.imperorp.com/staff/)
22:16:31	147827/147827	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/TheStronghtProfilePic.png	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/TheStronghtProfilePic.png	(from https://www.imperorp.com/staff/)
22:16:32	57491/57491	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Mar%202022%2021:16:34%20GMT	https://www.imperorp.com/staff/www.imperorp.com	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/staff/www.imperorp.com	(from https://www.imperorp.com/staff/)
22:16:32	2618/2618	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Nov%202021%2020:57:31%20GMT	https://www.imperorp.com/wp-content/uploads/elementor/css/post-12296.css?ver=1636750651	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/elementor/css/post-1229674a0.css	(from https://www.imperorp.com/streamer/)
22:16:33	24166/24166	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2021:16:35%20GMT	https://www.imperorp.com/wp-json/wp/v2/pages/12296	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/wp/v2/pages/12296.json	(from https://www.imperorp.com/streamer/)
22:16:34	2327/2327	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2021:16:36%20GMT	https://www.imperorp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.imperorp.com%2Fstreamer%2F	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/oembed/1.0/embedaf47.json	(from https://www.imperorp.com/streamer/)
22:16:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Mar%202022%2021:16:36%20GMT	https://www.imperorp.com/?p=12296	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/index1e9e.html	(from https://www.imperorp.com/streamer/)
22:16:34	2397/2397	---MC-	200	added ('OK')	text/xml	date:Tue,%2001%20Mar%202022%2021:16:36%20GMT	https://www.imperorp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.imperorp.com%2Fstreamer%2F&format=xml	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/oembed/1.0/embed16a3	(from https://www.imperorp.com/streamer/)
22:16:35	57491/57491	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Mar%202022%2021:16:37%20GMT	https://www.imperorp.com/streamer/www.imperorp.com	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/streamer/www.imperorp.com	(from https://www.imperorp.com/streamer/)
22:16:36	2616/2616	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Nov%202021%2021:02:52%20GMT	https://www.imperorp.com/wp-content/uploads/elementor/css/post-12239.css?ver=1636404929	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/elementor/css/post-12239d8bc.css	(from https://www.imperorp.com/auto/)
22:16:37	26721/26721	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2021:16:39%20GMT	https://www.imperorp.com/wp-json/wp/v2/pages/12239	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/wp/v2/pages/12239.json	(from https://www.imperorp.com/auto/)
22:16:37	2337/2337	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2021:16:39%20GMT	https://www.imperorp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.imperorp.com%2Fauto%2F	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/oembed/1.0/embedf5c7.json	(from https://www.imperorp.com/auto/)
22:16:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Mar%202022%2021:16:39%20GMT	https://www.imperorp.com/?p=12239	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/indexdc26.html	(from https://www.imperorp.com/auto/)
22:16:38	2407/2407	---MC-	200	added ('OK')	text/xml	date:Tue,%2001%20Mar%202022%2021:16:40%20GMT	https://www.imperorp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.imperorp.com%2Fauto%2F&format=xml	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/oembed/1.0/embed4a89	(from https://www.imperorp.com/auto/)
22:16:38	571135/571135	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/audi-rs7.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/audi-rs7.jpg	(from https://www.imperorp.com/auto/)
22:16:39	525038/525038	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Lamborghini-Aventador.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Lamborghini-Aventador.jpg	(from https://www.imperorp.com/auto/)
22:16:39	565284/565284	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Ferrari-SF90-.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Ferrari-SF90-.jpg	(from https://www.imperorp.com/auto/)
22:16:39	580408/580408	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/range-rover-velar.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/range-rover-velar.jpg	(from https://www.imperorp.com/auto/)
22:16:39	571595/571595	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/audi-rs3.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/audi-rs3.jpg	(from https://www.imperorp.com/auto/)
22:16:39	565587/565587	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Bmw-M8.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Bmw-M8.jpg	(from https://www.imperorp.com/auto/)
22:16:40	564433/564433	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Infinity-Q60.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Infinity-Q60.jpg	(from https://www.imperorp.com/auto/)
22:16:40	565475/565475	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Ferrari-F8-Spider.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Ferrari-F8-Spider.jpg	(from https://www.imperorp.com/auto/)
22:16:40	585594/585594	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Lamborghini-Huracan.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Lamborghini-Huracan.jpg	(from https://www.imperorp.com/auto/)
22:16:40	573181/573181	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Nissan-GTR-50.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Nissan-GTR-50.jpg	(from https://www.imperorp.com/auto/)
22:16:41	583392/583392	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Alfa-Romeo-Stelvio.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Alfa-Romeo-Stelvio.jpg	(from https://www.imperorp.com/auto/)
22:16:41	591459/591459	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Alfa-Romeo-Giulia.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Alfa-Romeo-Giulia.jpg	(from https://www.imperorp.com/auto/)
22:16:41	567915/567915	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Bmw-M4.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Bmw-M4.jpg	(from https://www.imperorp.com/auto/)
22:16:41	565431/565431	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/ferrari-portofino.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/ferrari-portofino.jpg	(from https://www.imperorp.com/auto/)
22:16:41	559757/559757	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Bmw-M2.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Bmw-M2.jpg	(from https://www.imperorp.com/auto/)
22:16:42	566859/566859	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Bugatti-Divo.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Bugatti-Divo.jpg	(from https://www.imperorp.com/auto/)
22:16:42	563650/563650	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Porshe-Taycan-.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Porshe-Taycan-.jpg	(from https://www.imperorp.com/auto/)
22:16:42	572039/572039	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Porshe-911.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Porshe-911.jpg	(from https://www.imperorp.com/auto/)
22:16:42	586298/586298	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Radical-RXC-Monza-Garage.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Radical-RXC-Monza-Garage.jpg	(from https://www.imperorp.com/auto/)
22:16:42	537045/537045	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Golf-Mk7.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Golf-Mk7.jpg	(from https://www.imperorp.com/auto/)
22:16:43	564870/564870	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Ford-Focus-RS.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Ford-Focus-RS.jpg	(from https://www.imperorp.com/auto/)
22:16:43	552135/552135	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Alfa-Romeo-Giulietta.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Alfa-Romeo-Giulietta.jpg	(from https://www.imperorp.com/auto/)
22:16:43	573142/573142	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Ford-Mustang.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Ford-Mustang.jpg	(from https://www.imperorp.com/auto/)
22:16:44	545852/545852	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Abart-695.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Abart-695.jpg	(from https://www.imperorp.com/auto/)
22:16:44	569265/569265	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Ford-Raptor.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Ford-Raptor.jpg	(from https://www.imperorp.com/auto/)
22:16:44	522026/522026	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Doge-Challenger.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Doge-Challenger.jpg	(from https://www.imperorp.com/auto/)
22:16:44	599083/599083	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Mercedes-AMG-GT-Cabrio.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Mercedes-AMG-GT-Cabrio.jpg	(from https://www.imperorp.com/auto/)
22:16:44	582667/582667	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Mercedes-G63.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Mercedes-G63.jpg	(from https://www.imperorp.com/auto/)
22:16:44	518063/518063	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Yamaha-Tmax.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Yamaha-Tmax.jpg	(from https://www.imperorp.com/auto/)
22:16:45	493845/493845	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:46:54%20GMT	https://www.imperorp.com/wp-content/uploads/2021/11/Toyota-Supra.jpg	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/2021/11/Toyota-Supra.jpg	(from https://www.imperorp.com/auto/)
22:16:45	57491/57491	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Mar%202022%2021:16:47%20GMT	https://www.imperorp.com/auto/www.imperorp.com	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/auto/www.imperorp.com	(from https://www.imperorp.com/auto/)
22:16:46	7898/7898	---MCZ	200	added ('OK')	text/css	date:Fri,%2031%20Dec%202021%2011:30:54%20GMT	https://www.imperorp.com/wp-content/uploads/elementor/css/post-12835.css?ver=1640950254	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/elementor/css/post-12835c242.css	(from https://www.imperorp.com/pacchetti/)
22:16:47	10800/10800	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2021:16:48%20GMT	https://www.imperorp.com/wp-json/wp/v2/pages/12835	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/wp/v2/pages/12835.json	(from https://www.imperorp.com/pacchetti/)
22:16:47	2332/2332	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2021:16:49%20GMT	https://www.imperorp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.imperorp.com%2Fpacchetti%2F	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/oembed/1.0/embede2ee.json	(from https://www.imperorp.com/pacchetti/)
22:16:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Mar%202022%2021:16:49%20GMT	https://www.imperorp.com/?p=12835	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/indexe419.html	(from https://www.imperorp.com/pacchetti/)
22:16:48	2402/2402	---MC-	200	added ('OK')	text/xml	date:Tue,%2001%20Mar%202022%2021:16:50%20GMT	https://www.imperorp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.imperorp.com%2Fpacchetti%2F&format=xml	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/oembed/1.0/embedb600	(from https://www.imperorp.com/pacchetti/)
22:16:49	57491/57491	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Mar%202022%2021:16:50%20GMT	https://www.imperorp.com/pacchetti/www.imperorp.com	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/pacchetti/www.imperorp.com	(from https://www.imperorp.com/pacchetti/)
22:16:49	1962/1962	---MCZ	200	added ('OK')	text/css	date:Tue,%2007%20Dec%202021%2010:31:12%20GMT	https://www.imperorp.com/wp-content/uploads/elementor/css/post-12700.css?ver=1638873071	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/elementor/css/post-127005bdf.css	(from https://www.imperorp.com/changelog/)
22:16:50	9506/9506	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2021:16:52%20GMT	https://www.imperorp.com/wp-json/wp/v2/pages/12700	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/wp/v2/pages/12700.json	(from https://www.imperorp.com/changelog/)
22:16:50	2332/2332	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Mar%202022%2021:16:52%20GMT	https://www.imperorp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.imperorp.com%2Fchangelog%2F	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/oembed/1.0/embed23b7.json	(from https://www.imperorp.com/changelog/)
22:16:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Mar%202022%2021:16:52%20GMT	https://www.imperorp.com/?p=12700	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/indexba76.html	(from https://www.imperorp.com/changelog/)
22:16:51	2402/2402	---MC-	200	added ('OK')	text/xml	date:Tue,%2001%20Mar%202022%2021:16:53%20GMT	https://www.imperorp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.imperorp.com%2Fchangelog%2F&format=xml	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-json/oembed/1.0/embedb693	(from https://www.imperorp.com/changelog/)
22:16:51	390094/390094	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Dec%202021%2010:30:22%20GMT	https://www.imperorp.com/wp-content/uploads/apollo13_images/Tavola-da-disegno-1-76qob3mc3l2t3gr6hsda6ha3gel87hl9ri.png	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/apollo13_images/Tavola-da-disegno-1-76qob3mc3l2t3gr6hsda6ha3gel87hl9ri.png	(from https://www.imperorp.com/changelog/)
22:16:51	300330/300330	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Dec%202021%2010:26:15%20GMT	https://www.imperorp.com/wp-content/uploads/apollo13_images/Tavola-da-disegno-3-76qoaveehqckbog02pg6qpibu0zmh2148e.png	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/apollo13_images/Tavola-da-disegno-3-76qoaveehqckbog02pg6qpibu0zmh2148e.png	(from https://www.imperorp.com/changelog/)
22:16:51	312999/312999	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Dec%202021%2010:26:15%20GMT	https://www.imperorp.com/wp-content/uploads/apollo13_images/Tavola-da-disegno-2-76qoaq3h7478uww0kuj809wxhwuz5t5j8u.png	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/wp-content/uploads/apollo13_images/Tavola-da-disegno-2-76qoaq3h7478uww0kuj809wxhwuz5t5j8u.png	(from https://www.imperorp.com/changelog/)
22:16:53	57491/57491	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Mar%202022%2021:16:54%20GMT	https://www.imperorp.com/changelog/www.imperorp.com	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/changelog/www.imperorp.com	(from https://www.imperorp.com/changelog/)
22:16:54	64410/64410	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202022%2021:16:54%20GMT	https://www.imperorp.com/changelog-01-12-2021-2/	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/changelog-01-12-2021-2/index.html	(from https://www.imperorp.com/changelog/)
22:16:54	64435/64435	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202022%2021:16:55%20GMT	https://www.imperorp.com/changelog-25-11-2021/	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/changelog-25-11-2021/index.html	(from https://www.imperorp.com/changelog/)
22:16:54	64514/64514	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202022%2021:16:55%20GMT	https://www.imperorp.com/changelog-23-11-2021/	C:/Mie%20pagine%20Web/sdfaasda/www.imperorp.com/changelog-23-11-2021/index.html	(from https://www.imperorp.com/changelog/)
